,symbol,correlation,pvalue
17978,HIC1,0.085714286,0.919444444
17979,RFLNB,0.085714286,0.919444444
17980,MFSD4B,-0.028571429,1
17981,ATP5F1E,0.085714286,0.919444444
17982,MMP12,-0.028571429,1
17983,DGKZ,-0.028571429,1
17984,MAPKAPK5,0.085714286,0.919444444
17985,URGCP,-0.028571429,1
17986,COPS6,0.085714286,0.919444444
17987,RIBC2,0.085714286,0.919444444
17988,MIR196A2,-0.028571429,1
17989,IFT57,0.085714286,0.919444444
17990,ACER1,-0.028571429,1
17991,SLC15A1,0.085714286,0.919444444
17992,RIMS2,0.085714286,0.919444444
17993,RSL1D1,-0.028571429,1
17994,PPP3CC,0.085714286,0.919444444
17995,DNAJB11,-0.028571429,1
17996,SORCS2,-0.028571429,1
17997,CCDC42,-0.028571429,1
17998,ADAMDEC1,0.085714286,0.919444444
17999,OR4N5,0.085714286,0.919444444
18000,SERPIND1,0.085714286,0.919444444
18001,SLC26A11,0.085714286,0.919444444
18002,FLJ45513,0.085714286,0.919444444
18003,DNASE1,0.085714286,0.919444444
18004,RNY3,-0.028571429,1
18005,MIR96,0.085714286,0.919444444
18006,HPGD,-0.028571429,1
18007,MRGPRG,-0.028571429,1
18008,UTP14A,-0.028571429,1
18009,ST6GALNAC1,0.085714286,0.919444444
18010,PPARGC1B,0.085714286,0.919444444
18011,SLC38A6,0.085714286,0.919444444
18012,PIP5K1C,-0.028571429,1
18013,EBLN1,-0.028571429,1
18014,HTRA1,0.085714286,0.919444444
18015,TET2,-0.028571429,1
18016,WBP1L,-0.028571429,1
18017,APOH,-0.028571429,1
18018,ELOA3DP,-0.028571429,1
18019,PRPF6,0.085714286,0.919444444
18020,ACP2,-0.028571429,1
18021,CMIP,-0.028571429,1
18022,NAA35,-0.028571429,1
18023,CD209,0.085714286,0.919444444
18024,ZFY,0.085714286,0.919444444
18025,TCHP,-0.028571429,1
18026,EBF2,-0.028571429,1
18027,TAS2R30,-0.028571429,1
18028,SLC14A2,0.085714286,0.919444444
18029,SULT2A1,-0.028571429,1
18030,LINC02908,-0.028571429,1
18031,HMX2,0.085714286,0.919444444
18032,SLC4A3,0.085714286,0.919444444
18033,PIH1D1,0.085714286,0.919444444
18034,MIOS,-0.028571429,1
18035,MIR218-1,-0.028571429,1
18036,ROR2,0.085714286,0.919444444
18037,LOC285097,0.085714286,0.919444444
18038,IL7,0.085714286,0.919444444
18039,SFN,-0.028571429,1
18040,CCDC179,-0.028571429,1
18041,DDX3X,-0.028571429,1
18042,RNF165,0.085714286,0.919444444
18043,LCN15,0.085714286,0.919444444
18044,MYL5,0.085714286,0.919444444
18045,NEU2,0.085714286,0.919444444
18046,CCDC172,-0.028571429,1
18047,GABRB3,-0.028571429,1
18048,MAGEB18,-0.028571429,1
18049,ERCC6,-0.028571429,1
18050,PMS2P4,0.085714286,0.919444444
18051,HLA-H,0.085714286,0.919444444
18052,LINC01869,-0.028571429,1
18053,ACTL10,0.085714286,0.919444444
18054,SCN4B,-0.028571429,1
18055,CELA1,-0.028571429,1
18056,CATSPERB,-0.028571429,1
18057,CD27,-0.028571429,1
18058,PLA2G1B,0.085714286,0.919444444
18059,MAFK,0.085714286,0.919444444
18060,COQ5,-0.028571429,1
18061,SPANXD,-0.028571429,1
18062,POP5,-0.028571429,1
18063,LRRC26,0.085714286,0.919444444
18064,COL8A2,-0.028571429,1
18065,ANKRD28,-0.028571429,1
18066,C1orf147,0.085714286,0.919444444
18067,MXD1,0.085714286,0.919444444
18068,MYADML2,-0.028571429,1
18069,BRD9,0.085714286,0.919444444
18070,SNORD72,0.085714286,0.919444444
18071,JAKMIP1,0.085714286,0.919444444
18072,KCNC3,-0.028571429,1
18073,LCE3E,-0.028571429,1
18074,MALL,0.085714286,0.919444444
18075,LNPK,0.085714286,0.919444444
18076,APBB1IP,0.085714286,0.919444444
18077,WDR31,-0.028571429,1
18078,ATP6V1C2,0.085714286,0.919444444
18079,OR5H1,0.085714286,0.919444444
18080,SNORA3B,-0.028571429,1
18081,WFDC10B,-0.028571429,1
18082,LINC00602,-0.028571429,1
18083,ZNF181,-0.028571429,1
18084,MIR208A,-0.028571429,1
18085,GPR18,0.085714286,0.919444444
18086,ARL13A,-0.028571429,1
18087,RAB33B,0.085714286,0.919444444
18088,CASP5,0.085714286,0.919444444
18089,ADGRF2,-0.028571429,1
18090,LOC100131107,-0.028571429,1
18091,MIR489,-0.028571429,1
18092,LAIR2,-0.028571429,1
18093,HK3,-0.028571429,1
18094,MACROD1,-0.028571429,1
18095,IL1RL1,0.085714286,0.919444444
18096,KRTAP26-1,-0.028571429,1
18097,MIR659,-0.028571429,1
18098,CWC27,0.085714286,0.919444444
18099,ZNF628,0.085714286,0.919444444
18100,ZCWPW2,-0.028571429,1
18101,MIR765,0.085714286,0.919444444
18102,MIR569,0.085714286,0.919444444
18103,HOXA11-AS,-0.028571429,1
18104,ITM2A,-0.028571429,1
18105,MRPL10,0.085714286,0.919444444
18106,C12orf56,0.085714286,0.919444444
18107,GGNBP1,-0.028571429,1
18108,ZNRF3,-0.028571429,1
18109,IK,-0.028571429,1
18110,NAB2,-0.028571429,1
18111,GMPPB,0.085714286,0.919444444
18112,HLA-B,0.085714286,0.919444444
18113,TEX50,0.085714286,0.919444444
18114,TTTY19,0.085714286,0.919444444
18115,IGLON5,0.085714286,0.919444444
18116,MED25,0.085714286,0.919444444
18117,SNORA55,0.085714286,0.919444444
18118,ADAM20,-0.028571429,1
18119,TREML4,0.085714286,0.919444444
18120,IFNA16,-0.028571429,1
18121,HLA-DRB5,0.085714286,0.919444444
18122,CLCN3,-0.028571429,1
18123,MIR2052,0.085714286,0.919444444
18124,ARSB,0.085714286,0.919444444
18125,FPR2,-0.028571429,1
18126,AZU1,0.085714286,0.919444444
18127,CBX6,0.085714286,0.919444444
18128,ENAM,0.085714286,0.919444444
18129,AHNAK2,-0.028571429,1
18130,RNF138P1,0.085714286,0.919444444
18131,HOXA4,0.085714286,0.919444444
18132,MCM10,0.085714286,0.919444444
18133,PNO1,0.085714286,0.919444444
18134,WDR86,-0.028571429,1
18135,DBIL5P2,-0.028571429,1
18136,IZUMO1,-0.028571429,1
18137,MED18,0.085714286,0.919444444
18138,TRIR,-0.028571429,1
18139,TLCD2,0.085714286,0.919444444
18140,OR11L1,-0.028571429,1
18141,TFDP2,0.085714286,0.919444444
18142,LRP8,-0.028571429,1
18143,MIR595,0.085714286,0.919444444
18144,PCDHA1,0.085714286,0.919444444
18145,MIR1302-8,-0.028571429,1
18146,MIR320A,-0.028571429,1
18147,CCDC185,0.085714286,0.919444444
18148,MIR375,0.085714286,0.919444444
18149,SIGLEC10,0.085714286,0.919444444
18150,POLR2G,0.085714286,0.919444444
18151,TBC1D8B,0.085714286,0.919444444
18152,TXNDC2,0.085714286,0.919444444
18153,SCGB2A1,-0.028571429,1
18154,ESYT1,0.085714286,0.919444444
18155,SNORA15,0.085714286,0.919444444
18156,ADCY9,0.085714286,0.919444444
18157,HMCN1,0.085714286,0.919444444
18158,MIR604,0.085714286,0.919444444
18159,ACKR1,-0.028571429,1
18160,UTP6,0.085714286,0.919444444
18161,IL23R,-0.028571429,1
18162,C4orf46,0.085714286,0.919444444
18163,LINC01599,0.085714286,0.919444444
18164,ZNF407,-0.028571429,1
18165,HHIPL1,0.085714286,0.919444444
18166,SIGLEC1,0.085714286,0.919444444
18167,MYL7,0.085714286,0.919444444
18168,AURKA,-0.028571429,1
18169,SLC9A1,0.085714286,0.919444444
18170,TIGIT,0.085714286,0.919444444
18171,LPO,0.085714286,0.919444444
18172,CAVIN2,0.085714286,0.919444444
18173,ROMO1,0.085714286,0.919444444
18174,CRTAM,-0.028571429,1
18175,MPPE1,-0.028571429,1
18176,GPR157,0.085714286,0.919444444
18177,STK17B,-0.028571429,1
18178,ALS2CL,0.085714286,0.919444444
18179,PYDC2,-0.028571429,1
18180,AMTN,0.085714286,0.919444444
18181,TRPC3,-0.028571429,1
18182,LALBA,0.085714286,0.919444444
18183,DIO1,0.085714286,0.919444444
18184,MATN4,0.085714286,0.919444444
18185,KCTD10,0.085714286,0.919444444
18186,MIRLET7I,-0.028571429,1
18187,EDAR,0.085714286,0.919444444
18188,RBM38,-0.028571429,1
18189,ZNF382,-0.028571429,1
18190,LGALS8-AS1,-0.028571429,1
18191,APEX2,-0.028571429,1
18192,OR52B2,-0.028571429,1
18193,DCLRE1A,0.085714286,0.919444444
18194,LKAAEAR1,-0.028571429,1
18195,ATP11B,-0.028571429,1
18196,H19,-0.028571429,1
18197,ADHFE1,-0.028571429,1
18198,HMGN3,-0.028571429,1
18199,PDPR2P,-0.028571429,1
18200,SPANXC,-0.028571429,1
18201,NTSR1,-0.028571429,1
18202,H3-5,-0.028571429,1
18203,JAM2,0.085714286,0.919444444
18204,SHISA4,-0.028571429,1
18205,CBY3,-0.028571429,1
18206,H3C3,0.085714286,0.919444444
18207,SH2D7,0.085714286,0.919444444
18208,GYPB,-0.028571429,1
18209,MIRLET7D,-0.028571429,1
18210,MVK,0.085714286,0.919444444
18211,IRF2BPL,-0.028571429,1
18212,TRIM35,0.085714286,0.919444444
18213,TAS2R40,-0.028571429,1
18214,NUDCD3,-0.028571429,1
18215,GJA1,0.085714286,0.919444444
18216,PKDREJ,-0.028571429,1
18217,TREML3P,-0.028571429,1
18218,AQP9,0.085714286,0.919444444
18219,CHST7,0.085714286,0.919444444
18220,SERPINB3,0.085714286,0.919444444
18221,OR56A1,-0.028571429,1
18222,CAGE1,0.085714286,0.919444444
18223,KRTAP3-3,0.085714286,0.919444444
18224,ELK3,0.085714286,0.919444444
18225,UBXN6,0.085714286,0.919444444
18226,CCNQ,-0.028571429,1
18227,DNAJA1,0.085714286,0.919444444
18228,FAS,-0.028571429,1
18229,LRWD1,0.085714286,0.919444444
18230,ZCCHC2,-0.028571429,1
18231,LMNA,-0.028571429,1
18232,MYOZ3,-0.028571429,1
18233,PPP1R15B,0.085714286,0.919444444
18234,ARL5C,-0.028571429,1
18235,MARCHF2,0.085714286,0.919444444
18236,SPINK4,0.085714286,0.919444444
18237,SPATA9,-0.028571429,1
18238,MYO15B,0.085714286,0.919444444
18239,CMTM7,-0.028571429,1
18240,FAM225B,0.085714286,0.919444444
18241,MYPOP,-0.028571429,1
18242,CHORDC1,0.085714286,0.919444444
18243,APOE,0.085714286,0.919444444
18244,RPUSD2,0.085714286,0.919444444
18245,WDR46,0.085714286,0.919444444
18246,RPL23AP64,0.085714286,0.919444444
18247,MIR548G,0.085714286,0.919444444
18248,FADS3,-0.028571429,1
18249,OR4K5,0.085714286,0.919444444
18250,PIPOX,0.085714286,0.919444444
18251,TMEM41B,0.085714286,0.919444444
18252,COG8,-0.028571429,1
18253,PANK3,-0.028571429,1
18254,VTCN1,-0.028571429,1
18255,DPF1,-0.028571429,1
18256,RPTOR,-0.028571429,1
18257,APH1B,0.085714286,0.919444444
18258,BIN2,0.085714286,0.919444444
18259,DSG4,0.085714286,0.919444444
18260,FAM174C,0.085714286,0.919444444
18261,SLC5A7,-0.028571429,1
18262,BTF3P11,0.085714286,0.919444444
18263,OR2W1,0.085714286,0.919444444
18264,NPM1,0.085714286,0.919444444
18265,H2BC14,-0.028571429,1
18266,SNX8,0.085714286,0.919444444
18267,MIR584,-0.028571429,1
18268,PEG3-AS1,0.085714286,0.919444444
18269,PEX5L,-0.028571429,1
18270,F13B,-0.028571429,1
18271,FAM86HP,-0.028571429,1
18272,SERTAD4,0.085714286,0.919444444
18273,MID1,-0.028571429,1
18274,C17orf78,0.085714286,0.919444444
18275,GOT1L1,-0.028571429,1
18276,PPP1R3E,0.085714286,0.919444444
18277,UBXN7,0.085714286,0.919444444
18278,LARP1B,-0.028571429,1
18279,CMTM2,-0.028571429,1
18280,RAVER1,-0.028571429,1
18281,LOC344967,0.085714286,0.919444444
18282,OR6T1,0.085714286,0.919444444
18283,ZNF846,0.085714286,0.919444444
18284,SLU7,0.085714286,0.919444444
18285,AKAP5,-0.028571429,1
18286,MYO19,0.085714286,0.919444444
18287,GPR75,-0.028571429,1
18288,ZNF300P1,-0.028571429,1
18289,MARCHF1,0.085714286,0.919444444
18290,HSDL1,0.085714286,0.919444444
18291,KRTAP27-1,0.085714286,0.919444444
18292,ZNF747,0.085714286,0.919444444
18293,CCDC54,-0.028571429,1
18294,LOC643406,0.085714286,0.919444444
18295,OR13H1,0.085714286,0.919444444
18296,TRAIP,-0.028571429,1
18297,SLC30A5,-0.028571429,1
18298,KIAA0825,0.085714286,0.919444444
18299,GOLGA5,0.085714286,0.919444444
18300,APPL2,0.085714286,0.919444444
18301,C1orf220,0.085714286,0.919444444
18302,IL6ST,-0.028571429,1
18303,STOX2,0.085714286,0.919444444
18304,OST4,-0.028571429,1
18305,CFAP58,-0.028571429,1
18306,PRKAB2,0.085714286,0.919444444
18307,ADD2,-0.028571429,1
18308,KLHL11,-0.028571429,1
18309,OR5AC2,0.085714286,0.919444444
18310,CSRP3,0.085714286,0.919444444
18311,CLCA3P,-0.028571429,1
18312,MIR1265,-0.028571429,1
18313,KDM2B,-0.028571429,1
18314,KRT13,-0.028571429,1
18315,DPF3,0.085714286,0.919444444
18316,HOXD8,0.085714286,0.919444444
18317,KBTBD13,-0.028571429,1
18318,LOC100130238,-0.028571429,1
18319,EGFL7,0.085714286,0.919444444
18320,STYXL1,-0.028571429,1
18321,TAPBP,-0.028571429,1
18322,SASH3,0.085714286,0.919444444
18323,KISS1,-0.028571429,1
18324,MIR1178,0.085714286,0.919444444
18325,C1GALT1C1L,-0.028571429,1
18326,MIR30E,0.085714286,0.919444444
18327,OR13F1,0.085714286,0.919444444
18328,TBC1D10C,0.085714286,0.919444444
18329,GTF2IRD1,0.085714286,0.919444444
18330,SPRY1,0.085714286,0.919444444
18331,GALR1,0.085714286,0.919444444
18332,MAG,-0.028571429,1
18333,TMEM185B,-0.028571429,1
18334,CWH43,-0.028571429,1
18335,LINC00235,0.085714286,0.919444444
18336,TREML1,-0.028571429,1
18337,OR5H2,0.085714286,0.919444444
18338,ZNF662,0.085714286,0.919444444
18339,TOP1,-0.028571429,1
18340,GPR162,0.085714286,0.919444444
18341,DPH5,-0.028571429,1
18342,LOC642846,-0.028571429,1
18343,G0S2,0.085714286,0.919444444
18344,TMEM107,-0.028571429,1
18345,HLA-DPB2,-0.028571429,1
18346,PMS2P1,-0.028571429,1
18347,SLC5A12,0.085714286,0.919444444
18348,POU2F2,-0.028571429,1
18349,MIR224,0.085714286,0.919444444
18350,DOCK7,-0.028571429,1
18351,RGPD3,-0.028571429,1
18352,THAP12,-0.028571429,1
18353,ULK2,-0.028571429,1
18354,TYRO3P,-0.028571429,1
18355,DIS3,-0.028571429,1
18356,LINC02291,0.085714286,0.919444444
18357,GABRG1,0.085714286,0.919444444
18358,ZNF517,0.085714286,0.919444444
18359,ALOX5AP,0.085714286,0.919444444
18360,GAA,-0.028571429,1
18361,MTUS1,0.085714286,0.919444444
18362,HHIP-AS1,-0.028571429,1
18363,MAP2K7,0.085714286,0.919444444
18364,RPS18,-0.028571429,1
18365,DBF4B,0.085714286,0.919444444
18366,SNORD1B,0.085714286,0.919444444
18367,KIAA1671,0.085714286,0.919444444
18368,MIR184,-0.028571429,1
18369,MIR205HG,0.085714286,0.919444444
18370,AGAP1,0.085714286,0.919444444
18371,SENP7,-0.028571429,1
18372,ZNF75D,0.085714286,0.919444444
18373,SNORD34,-0.028571429,1
18374,PTGS2,0.085714286,0.919444444
18375,MIR193B,0.085714286,0.919444444
18376,FAM184A,0.085714286,0.919444444
18377,MIR372,-0.028571429,1
18378,MCHR1,0.085714286,0.919444444
18379,MIR596,-0.028571429,1
18380,FAM30A,0.085714286,0.919444444
18381,KRTAP25-1,-0.028571429,1
18382,SBK2,-0.028571429,1
18383,AWAT2,-0.028571429,1
18384,LOC100131532,-0.028571429,1
18385,TBRG4,-0.028571429,1
18386,HMGN2P46,0.085714286,0.919444444
18387,DPY19L2P4,-0.028571429,1
18388,EPC1,0.085714286,0.919444444
18389,HHLA2,-0.028571429,1
18390,GORAB,-0.028571429,1
18391,CCDC116,0.085714286,0.919444444
18392,MIR190B,-0.028571429,1
18393,TMEM263,-0.028571429,1
18394,RPS15,0.085714286,0.919444444
18395,RPS12,-0.028571429,1
18396,TMEM62,0.085714286,0.919444444
18397,HSD52,0.085714286,0.919444444
18398,TNIK,-0.028571429,1
18399,KRT26,0.085714286,0.919444444
18400,RIPK3,0.085714286,0.919444444
18401,MGAT4EP,-0.028571429,1
18402,SDF4,0.085714286,0.919444444
18403,ANK1,-0.028571429,1
18404,RNF149,0.085714286,0.919444444
18405,ZFC3H1,-0.028571429,1
18406,OR2C1,-0.028571429,1
18407,NR3C1,-0.028571429,1
18408,C1QTNF8,0.085714286,0.919444444
18409,LINC02910,0.085714286,0.919444444
18410,MNDA,0.085714286,0.919444444
18411,DDX55,0.085714286,0.919444444
18412,PRDM13,0.085714286,0.919444444
18413,PCDHB11,0.085714286,0.919444444
18414,RBFA,-0.028571429,1
18415,EIF5A2,-0.028571429,1
18416,ZCCHC18,-0.028571429,1
18417,TTF2,0.085714286,0.919444444
18418,RBM28,0.085714286,0.919444444
18419,KLLN,0.085714286,0.919444444
18420,DCAF13P3,-0.028571429,1
18421,LINC00895,-0.028571429,1
18422,MIR449A,0.085714286,0.919444444
18423,ATF7IP2,0.085714286,0.919444444
18424,DPH3P1,0.085714286,0.919444444
18425,MIR544A,-0.028571429,1
18426,CLP1,0.085714286,0.919444444
18427,TNFAIP2,0.085714286,0.919444444
18428,PCDHA3,-0.028571429,1
18429,C2orf83,-0.028571429,1
18430,MIR640,-0.028571429,1
18431,SNORA60,0.085714286,0.919444444
18432,NEK4,0.085714286,0.919444444
18433,UTP14C,0.085714286,0.919444444
18434,TLR1,-0.028571429,1
18435,ZBTB9,-0.028571429,1
18436,CCDC168,0.085714286,0.919444444
18437,LIN28A,0.085714286,0.919444444
18438,MLLT10,0.085714286,0.919444444
18439,ADSS1,0.085714286,0.919444444
18440,MIR138-2,0.085714286,0.919444444
18441,PSPN,-0.028571429,1
18442,MIR891B,0.085714286,0.919444444
18443,RGS21,-0.028571429,1
18444,OR10X1,0.085714286,0.919444444
18445,RNF222,0.085714286,0.919444444
18446,PSMD4,-0.028571429,1
18447,PRR27,0.085714286,0.919444444
18448,THEM4,-0.028571429,1
18449,MIR548Q,0.085714286,0.919444444
18450,PGBD2,0.085714286,0.919444444
18451,ANXA11,0.085714286,0.919444444
18452,TNP2,0.085714286,0.919444444
18453,TCP10L3,-0.028571429,1
18454,BCAR4,-0.028571429,1
18455,DCAF8-DT,-0.028571429,1
18456,FAM166A,0.085714286,0.919444444
18457,PRTG,-0.028571429,1
18458,C11orf16,-0.028571429,1
18459,NBPF11,0.085714286,0.919444444
18460,TSGA10IP,-0.028571429,1
18461,ULK4P3,-0.028571429,1
18462,KCTD12,0.085714286,0.919444444
18463,ZBTB32,-0.028571429,1
18464,XPNPEP3,0.085714286,0.919444444
18465,MED29,0.085714286,0.919444444
18466,SNORD113-9,0.085714286,0.919444444
18467,CA3,0.085714286,0.919444444
18468,OR4C16,0.085714286,0.919444444
18469,RIOK1,0.085714286,0.919444444
18470,FBXL6,-0.028571429,1
18471,PAGE1,-0.028571429,1
18472,LINC02860,-0.028571429,1
18473,PRSS44P,0.085714286,0.919444444
18474,MSL3P1,0.085714286,0.919444444
18475,DEPTOR,-0.028571429,1
18476,SHROOM3,-0.028571429,1
18477,LTV1,0.085714286,0.919444444
18478,NDRG2,0.085714286,0.919444444
18479,CD6,-0.028571429,1
18480,CTSLP8,0.085714286,0.919444444
18481,ZNF90,-0.028571429,1
18482,C11orf54,-0.028571429,1
18483,SNORD114-18,-0.028571429,1
18484,GNG12,-0.028571429,1
18485,CEP295NL,-0.028571429,1
18486,ENTPD4,0.085714286,0.919444444
18487,SNORD113-1,0.085714286,0.919444444
18488,NKX2-1,-0.028571429,1
18489,ZNF501,-0.028571429,1
18490,KRTAP19-3,-0.028571429,1
18491,CNOT10,-0.028571429,1
18492,MIR1205,-0.028571429,1
18493,MIP,-0.028571429,1
18494,RXFP4,0.085714286,0.919444444
18495,C1orf174,-0.028571429,1
18496,SMC1A,-0.028571429,1
18497,DUSP29,0.085714286,0.919444444
18498,CT47A6,0.085714286,0.919444444
18499,SH3GLB2,-0.028571429,1
18500,SPNS3,-0.028571429,1
18501,ALG1L2,-0.028571429,1
18502,SNORD5,0.085714286,0.919444444
18503,SLC4A9,-0.028571429,1
18504,LYSMD3,-0.028571429,1
18505,EI24,0.085714286,0.919444444
18506,HPYR1,-0.028571429,1
18507,ZNF546,0.085714286,0.919444444
18508,UBR1,-0.028571429,1
18509,OR10AG1,-0.028571429,1
18510,BHLHE23,-0.028571429,1
18511,KLRC2,0.085714286,0.919444444
18512,TPPP2,-0.028571429,1
18513,EGLN1,-0.028571429,1
18514,SLFN12,-0.028571429,1
18515,CYP7B1,-0.028571429,1
18516,CDC45,-0.028571429,1
18517,MIR422A,0.085714286,0.919444444
18518,C1QTNF2,-0.028571429,1
18519,RPL27,0.085714286,0.919444444
18520,ANKRD20A2P,0.085714286,0.919444444
18521,HSD17B8,0.085714286,0.919444444
18522,SULT1C2P1,-0.028571429,1
18523,KRT25,-0.028571429,1
18524,WNT8B,-0.028571429,1
18525,PLEC,0.085714286,0.919444444
18526,MIR1255A,0.085714286,0.919444444
18527,OAZ3,-0.028571429,1
18528,MIR424,-0.028571429,1
18529,PRR23C,0.085714286,0.919444444
18530,PGPEP1,0.085714286,0.919444444
18531,SLA2,-0.028571429,1
18532,H2AC4,-0.028571429,1
18533,SGCG,0.085714286,0.919444444
18534,MIR944,0.085714286,0.919444444
18535,DHDH,-0.028571429,1
18536,STX17-DT,-0.028571429,1
18537,PRKAR2B,-0.028571429,1
18538,NUBP2,0.085714286,0.919444444
18539,SLCO1B3,-0.028571429,1
18540,MIR153-2,-0.028571429,1
18541,CD58,0.085714286,0.919444444
18542,LRRC66,0.085714286,0.919444444
18543,SELENOK,0.085714286,0.919444444
18544,SPRR2A,-0.028571429,1
18545,SLC22A20P,0.085714286,0.919444444
18546,RNF128,-0.028571429,1
18547,NRP2,-0.028571429,1
18548,KCNH8,0.085714286,0.919444444
18549,BMP15,-0.028571429,1
18550,ERN2,-0.028571429,1
18551,XPO1,0.085714286,0.919444444
18552,TAS2R60,0.085714286,0.919444444
18553,LINC00934,0.085714286,0.919444444
18554,LINC00989,0.085714286,0.919444444
18555,NOL7,0.085714286,0.919444444
18556,PLGLA,0.085714286,0.919444444
18557,DACH1,0.085714286,0.919444444
18558,MRPL19,0.085714286,0.919444444
18559,HTR1A,-0.028571429,1
18560,DMBX1,-0.028571429,1
18561,SLK,-0.028571429,1
18562,B3GNT3,0.085714286,0.919444444
18563,TMEM254-AS1,0.085714286,0.919444444
18564,DEFB131B,-0.028571429,1
18565,FAM83C,-0.028571429,1
18566,TFDP1,-0.028571429,1
18567,MIR99A,-0.028571429,1
18568,SLC26A7,0.085714286,0.919444444
18569,LURAP1,0.085714286,0.919444444
18570,KCNE3,-0.028571429,1
18571,C12orf71,-0.028571429,1
18572,GGA1,-0.028571429,1
18573,COL27A1,0.085714286,0.919444444
18574,HTR3B,-0.028571429,1
18575,DSTYK,-0.028571429,1
18576,POGLUT2,-0.028571429,1
18577,SOST,-0.028571429,1
18578,LDHD,0.085714286,0.919444444
18579,ZBTB49,-0.028571429,1
18580,ZNF200,-0.028571429,1
18581,H2BC15,-0.028571429,1
18582,TSSK4,0.085714286,0.919444444
18583,NLRP14,-0.028571429,1
18584,SPINK14,-0.028571429,1
18585,ABCC9,-0.028571429,1
18586,GPC1,0.085714286,0.919444444
18587,TMEM222,0.085714286,0.919444444
18588,OR8K1,-0.028571429,1
18589,MIR1295A,-0.028571429,1
18590,LOC100130452,-0.028571429,1
18591,TOR2A,-0.028571429,1
18592,HNF4A,-0.028571429,1
18593,CCDC66,-0.028571429,1
18594,WDR1,0.085714286,0.919444444
18595,CEP57L1,-0.028571429,1
18596,IQCH,-0.028571429,1
18597,EIF3CL,0.085714286,0.919444444
18598,CPS1,0.085714286,0.919444444
18599,FOXN3-AS1,-0.028571429,1
18600,B3GAT3,-0.028571429,1
18601,GSPT1,-0.028571429,1
18602,RAD21-AS1,-0.028571429,1
18603,HPD,0.085714286,0.919444444
18604,CCDC89,-0.028571429,1
18605,MYL4,-0.028571429,1
18606,THORLNC,0.085714286,0.919444444
18607,ATG13,-0.028571429,1
18608,MIR620,-0.028571429,1
18609,SH2D4B,-0.028571429,1
18610,NSUN3,-0.028571429,1
18611,HSPD1,-0.028571429,1
18612,ZNF620,0.085714286,0.919444444
18613,SNORD61,0.085714286,0.919444444
18614,C22orf31,0.085714286,0.919444444
18615,RNF185,-0.028571429,1
18616,MIR1266,0.085714286,0.919444444
18617,B3GALT5,0.085714286,0.919444444
18618,ZNF649,0.085714286,0.919444444
18619,PRMT1,0.085714286,0.919444444
18620,FAM32A,0.085714286,0.919444444
18621,KRTAP6-2,-0.028571429,1
18622,WNT11,-0.028571429,1
18623,OR3A1,-0.028571429,1
18624,RBM43,0.085714286,0.919444444
18625,ZNF843,-0.028571429,1
18626,MPZL3,-0.028571429,1
18627,MAGEA2B,0.085714286,0.919444444
18628,C19orf53,0.085714286,0.919444444
18629,LATS1,0.085714286,0.919444444
18630,SSR4P1,-0.028571429,1
18631,CYBA,-0.028571429,1
18632,C5orf46,-0.028571429,1
18633,OR10S1,0.085714286,0.919444444
18634,ZNF417,0.085714286,0.919444444
18635,RPL37A,-0.028571429,1
18636,WDR75,0.085714286,0.919444444
18637,BBS2,0.085714286,0.919444444
18638,BLNK,0.085714286,0.919444444
18639,BCL9L,-0.028571429,1
18640,ZNF839,0.085714286,0.919444444
18641,ACTL9,0.085714286,0.919444444
18642,ZNF420,0.085714286,0.919444444
18643,OR4P4,-0.028571429,1
18644,SNORD2,-0.028571429,1
18645,TNF,0.085714286,0.919444444
18646,STPG2,0.085714286,0.919444444
18647,P2RY1,0.085714286,0.919444444
18648,CD5L,-0.028571429,1
18649,PRKG2,-0.028571429,1
18650,SNORD50B,0.085714286,0.919444444
18651,WDR48,0.085714286,0.919444444
18652,SLC66A1L,-0.028571429,1
18653,ASTN2-AS1,-0.028571429,1
18654,FLYWCH1,-0.028571429,1
18655,MIR1227,0.085714286,0.919444444
18656,PCNX3,0.085714286,0.919444444
18657,PCDHGB6,0.085714286,0.919444444
18658,PABPC5,0.085714286,0.919444444
18659,OR1I1,0.085714286,0.919444444
18660,MIR548B,-0.028571429,1
18661,ZNF502,-0.028571429,1
18662,PRSS12,-0.028571429,1
18663,NLGN4Y,-0.028571429,1
18664,NKTR,0.085714286,0.919444444
18665,SAP30,0.085714286,0.919444444
18666,MIR331,0.085714286,0.919444444
18667,OR10H2,-0.028571429,1
18668,FAM210B,0.085714286,0.919444444
18669,GSG1,0.085714286,0.919444444
18670,ODF3,-0.028571429,1
18671,MOB1B,0.085714286,0.919444444
18672,CLDN12,-0.028571429,1
18673,PARD6A,0.085714286,0.919444444
18674,IHO1,-0.028571429,1
18675,ATP2C2,0.085714286,0.919444444
18676,CLEC12A,0.085714286,0.919444444
18677,RAI2,-0.028571429,1
18678,UOX,-0.028571429,1
18679,MIR654,0.085714286,0.919444444
18680,FMR1NB,-0.028571429,1
18681,PROKR1,-0.028571429,1
18682,MCC,0.085714286,0.919444444
18683,WDR44,-0.028571429,1
18684,AWAT1,0.085714286,0.919444444
18685,ZNF707,0.085714286,0.919444444
18686,ST6GAL2,0.085714286,0.919444444
18687,FBRSL1,0.085714286,0.919444444
18688,S100G,-0.028571429,1
18689,IPO7,0.085714286,0.919444444
18690,FGF7,0.085714286,0.919444444
18691,CCDC71,0.085714286,0.919444444
