,symbol,correlation,pvalue
849,LRRC8B,0.485714286,0.355555556
850,CTRL,0.942857143,0.016666667
851,ARF1,0.485714286,0.355555556
852,AKAP11,0.485714286,0.355555556
853,LGMN,0.485714286,0.355555556
854,ANKRD23,0.942857143,0.016666667
855,LINC00997,1,0.002777778
856,GAD1,0.485714286,0.355555556
857,SPEN,1,0.002777778
858,MTX2,0.485714286,0.355555556
859,NELL1,0.485714286,0.355555556
860,LINC00320,1,0.002777778
861,DNAJB12,1,0.002777778
862,NECAP1,0.485714286,0.355555556
863,DANCR,1,0.002777778
864,SMIM1,0.942857143,0.016666667
865,ITFG1,0.485714286,0.355555556
866,DRG1,0.485714286,0.355555556
867,TCEAL6,0.485714286,0.355555556
868,PSMA5,0.485714286,0.355555556
869,TBC1D9B,1,0.002777778
870,RIPK1,1,0.002777778
871,CORT,0.485714286,0.355555556
872,ZNF148,1,0.002777778
873,FANCC,0.942857143,0.016666667
874,DPYSL3,1,0.002777778
875,URI1,1,0.002777778
876,PSMD5,0.485714286,0.355555556
877,CARD9,1,0.002777778
878,MAP3K5,1,0.002777778
879,SHROOM1,0.942857143,0.016666667
880,ATP6V1F,0.485714286,0.355555556
881,PCCB,0.485714286,0.355555556
882,SCN3B,0.485714286,0.355555556
883,LOC401261,1,0.002777778
884,PIDD1,1,0.002777778
885,NOP53,1,0.002777778
886,MED10,0.485714286,0.355555556
887,ARHGAP9,1,0.002777778
888,NCBP3,1,0.002777778
889,ACTG1,0.485714286,0.355555556
890,KIAA1958,1,0.002777778
891,APMAP,0.485714286,0.355555556
892,ZFHX4-AS1,0.485714286,0.355555556
893,FBXL2,0.485714286,0.355555556
894,PCMT1,0.485714286,0.355555556
895,GAL3ST4,1,0.002777778
896,HMGXB3,1,0.002777778
897,MORC2,1,0.002777778
898,STARD8,1,0.002777778
899,CBX2,0.942857143,0.016666667
900,MPST,0.942857143,0.016666667
901,CTDSP1,1,0.002777778
902,R3HDM1,0.485714286,0.355555556
903,UXT,1,0.002777778
904,PPP3CB,0.485714286,0.355555556
905,NEK6,1,0.002777778
906,OLFM3,0.485714286,0.355555556
907,SYT1,0.485714286,0.355555556
908,WDR45,1,0.002777778
909,SSBP4,1,0.002777778
910,LRRC49,0.485714286,0.355555556
911,KLF15,1,0.002777778
912,SEMA6A,1,0.002777778
913,CD83,0.485714286,0.355555556
914,MIF4GD,1,0.002777778
915,SLC39A1,1,0.002777778
916,PRPF38A,1,0.002777778
917,TMX3,0.485714286,0.355555556
918,MTHFD1,0.485714286,0.355555556
919,C16orf91,0.485714286,0.355555556
920,PAIP1,0.485714286,0.355555556
921,MZT1,0.485714286,0.355555556
922,PCDH20,0.485714286,0.355555556
923,COPS4,0.485714286,0.355555556
924,SYNGR2,1,0.002777778
925,PTDSS1,0.485714286,0.355555556
926,SLC4A11,1,0.002777778
927,COBL,1,0.002777778
928,TIMELESS,0.942857143,0.016666667
929,ZC3H12C,1,0.002777778
930,CRMP1,0.485714286,0.355555556
931,IER2,0.942857143,0.016666667
932,ATP2B3,0.485714286,0.355555556
933,SYAP1,1,0.002777778
934,CWC25,1,0.002777778
935,PAN2,1,0.002777778
936,HLA-DMA,1,0.002777778
937,IFNLR1,0.942857143,0.016666667
938,CNN3-DT,1,0.002777778
939,CAP2,0.485714286,0.355555556
940,DCLRE1C,1,0.002777778
941,BRPF1,1,0.002777778
942,KLHL35,0.485714286,0.355555556
943,GNA12,1,0.002777778
944,C4orf3,1,0.002777778
945,MYBPC1,1,0.002777778
946,PPP2R1B,0.942857143,0.016666667
947,LRCH4,1,0.002777778
948,NUDT1,1,0.002777778
949,UBA7,1,0.002777778
950,SLC6A17,0.485714286,0.355555556
951,RASSF4,1,0.002777778
952,MBTPS2,0.485714286,0.355555556
953,MTTP,0.942857143,0.016666667
954,ARID4B,1,0.002777778
955,TAGLN3,0.485714286,0.355555556
956,NUBPL,1,0.002777778
957,HYDIN,1,0.002777778
958,BASP1,0.485714286,0.355555556
959,GBGT1,0.942857143,0.016666667
960,BCRP2,1,0.002777778
961,DBI,1,0.002777778
962,CHST1,0.485714286,0.355555556
963,NFATC1,0.942857143,0.016666667
964,CDK6,1,0.002777778
965,TJAP1,1,0.002777778
966,NSF,0.485714286,0.355555556
967,MKRN1,1,0.002777778
968,MCU,0.485714286,0.355555556
969,RIMBP2,0.485714286,0.355555556
970,ABI3BP,0.942857143,0.016666667
971,TIGD5,1,0.002777778
972,ZNF326,1,0.002777778
973,GLI1,0.942857143,0.016666667
974,WSCD1,1,0.002777778
975,EEF2K,1,0.002777778
976,ZNF22,1,0.002777778
977,THOC2,1,0.002777778
978,MSRB3,1,0.002777778
979,SMARCC1,1,0.002777778
980,TK2,1,0.002777778
981,WWOX,1,0.002777778
982,CRACDL,0.485714286,0.355555556
983,ZNHIT6,1,0.002777778
984,ZRSR2,1,0.002777778
985,OTOS,0.942857143,0.016666667
986,ALPP,1,0.002777778
987,TSPYL1,0.485714286,0.355555556
988,TRIM9,0.485714286,0.355555556
989,PLPPR5,0.485714286,0.355555556
990,ZCCHC12,0.485714286,0.355555556
991,COPG1,0.485714286,0.355555556
992,HDGFL2,0.485714286,0.355555556
993,ABL1,1,0.002777778
994,B3GLCT,1,0.002777778
995,MFAP3L,1,0.002777778
996,SRP68,0.485714286,0.355555556
997,CCT6P1,0.485714286,0.355555556
998,YWHAE,0.485714286,0.355555556
999,C22orf46,1,0.002777778
1000,ZXDC,0.942857143,0.016666667
1001,MAGEE1,0.485714286,0.355555556
1002,KIF18B,0.942857143,0.016666667
1003,CSF2RA,1,0.002777778
1004,ZNF514,1,0.002777778
1005,SLC9A6,0.485714286,0.355555556
1006,GYG2,1,0.002777778
1007,RAB8A,1,0.002777778
1008,PLPPR4,0.485714286,0.355555556
1009,RPL13P5,1,0.002777778
1010,WDR61,0.485714286,0.355555556
1011,MFSD5,1,0.002777778
1012,SERPINI1,0.485714286,0.355555556
1013,ZNF462,1,0.002777778
1014,AGO2,1,0.002777778
1015,BEX4,0.485714286,0.355555556
1016,CPSF1,1,0.002777778
1017,PDPN,1,0.002777778
1018,NR2F1-AS1,0.485714286,0.355555556
1019,TPM2,1,0.002777778
1020,EPS15,0.485714286,0.355555556
1021,GRAMD1A,1,0.002777778
1022,PLK2,0.485714286,0.355555556
1023,THOC7,0.485714286,0.355555556
1024,EMC1,0.485714286,0.355555556
1025,MFNG,1,0.002777778
1026,POU3F2,1,0.002777778
1027,EML6,0.485714286,0.355555556
1028,DDX10,0.485714286,0.355555556
1029,PRKD3,0.942857143,0.016666667
1030,NOL4,0.485714286,0.355555556
1031,ARMC3,0.942857143,0.016666667
1032,MPP1,0.485714286,0.355555556
1033,POLD1,0.942857143,0.016666667
1034,EID2,0.485714286,0.355555556
1035,EEF1E1,0.485714286,0.355555556
1036,SUCLA2,0.485714286,0.355555556
1037,LYL1,1,0.002777778
1038,ISY1,1,0.002777778
1039,COPG2IT1,0.485714286,0.355555556
1040,TTC19,0.485714286,0.355555556
1041,INIP,1,0.002777778
1042,KCNF1,0.485714286,0.355555556
1043,ACSF2,1,0.002777778
1044,CTSB,1,0.002777778
1045,RMDN1,1,0.002777778
1046,ABLIM1,1,0.002777778
1047,SOWAHC,1,0.002777778
1048,SAP25,1,0.002777778
1049,RASGRP3,1,0.002777778
1050,SMARCD3,1,0.002777778
1051,LDB2,0.485714286,0.355555556
1052,ATP5PB,0.485714286,0.355555556
1053,IRF1,1,0.002777778
1054,IFNAR2,1,0.002777778
1055,KCTD7,1,0.002777778
1056,DYNLT3,0.485714286,0.355555556
1057,SEPHS1,1,0.002777778
1058,COX4I1,0.485714286,0.355555556
1059,POMGNT1,1,0.002777778
1060,SCAF1,0.485714286,0.355555556
1061,COA1,0.485714286,0.355555556
1062,LOC100130298,0.942857143,0.016666667
1063,UBLCP1,0.485714286,0.355555556
1064,NECAB1,0.485714286,0.355555556
1065,THYN1,0.485714286,0.355555556
1066,LACC1,1,0.002777778
1067,SCG5,0.485714286,0.355555556
1068,L1CAM,0.485714286,0.355555556
1069,SLC16A9,1,0.002777778
1070,RRBP1,1,0.002777778
1071,NAA20,0.485714286,0.355555556
1072,ADCY8,1,0.002777778
1073,NPNT,0.942857143,0.016666667
1074,SH3PXD2A,1,0.002777778
1075,XK,0.485714286,0.355555556
1076,CASP3,1,0.002777778
1077,PTPRU,1,0.002777778
1078,FAM200B,0.485714286,0.355555556
1079,DIRAS1,0.485714286,0.355555556
1080,ASTN1,0.485714286,0.355555556
1081,GRINA,0.485714286,0.355555556
1082,TADA1,0.485714286,0.355555556
1083,TMEM132D,0.485714286,0.355555556
1084,REEP1,0.485714286,0.355555556
1085,CNKSR3,1,0.002777778
1086,FKBP1B,0.485714286,0.355555556
1087,GPER1,1,0.002777778
1088,MRPL2,0.485714286,0.355555556
1089,PCDHB19P,1,0.002777778
1090,INHBB,1,0.002777778
1091,NOL8,1,0.002777778
1092,PPP1R26,1,0.002777778
1093,ELAVL4,0.485714286,0.355555556
1094,NEFM,0.485714286,0.355555556
1095,SCNN1D,1,0.002777778
1096,PLEKHO2,1,0.002777778
1097,MOCS3,0.485714286,0.355555556
1098,ZYX,1,0.002777778
1099,C17orf58,0.485714286,0.355555556
1100,AMN1,0.485714286,0.355555556
1101,LARGE1,0.485714286,0.355555556
1102,ADARB2,1,0.002777778
1103,RPS9,1,0.002777778
1104,GPR4,1,0.002777778
1105,P2RX4,1,0.002777778
1106,NOL12,1,0.002777778
1107,CYB5RL,0.942857143,0.016666667
1108,TUBB,0.485714286,0.355555556
1109,ATRN,0.485714286,0.355555556
1110,ACSS3,1,0.002777778
1111,C21orf58,1,0.002777778
1112,ZNF609,1,0.002777778
1113,FRS2,1,0.002777778
1114,MTERF3,0.485714286,0.355555556
1115,VCAN,1,0.002777778
1116,RANBP1,0.485714286,0.355555556
1117,PITHD1,0.485714286,0.355555556
1118,PTPN11,1,0.002777778
1119,SRRM2,1,0.002777778
1120,CD82,1,0.002777778
1121,SRCIN1,0.485714286,0.355555556
1122,DDX27,1,0.002777778
1123,ARMCX5,0.485714286,0.355555556
1124,HINT1,0.485714286,0.355555556
1125,UNC119,1,0.002777778
1126,BIRC3,1,0.002777778
1127,PSMB2,0.485714286,0.355555556
1128,RXRA,1,0.002777778
1129,RAB6A,0.485714286,0.355555556
1130,ZNF205,1,0.002777778
1131,ARHGDIG,0.485714286,0.355555556
1132,ABCC12,0.485714286,0.355555556
1133,PIAS4,1,0.002777778
1134,DACH2,0.485714286,0.355555556
1135,TNFRSF9,1,0.002777778
1136,ITPRID2,1,0.002777778
1137,SYNJ1,0.485714286,0.355555556
1138,FZD2,0.942857143,0.016666667
1139,SOX13,1,0.002777778
1140,RUNDC1,0.485714286,0.355555556
1141,NXPH2,0.485714286,0.355555556
1142,ETS1,1,0.002777778
1143,EGR3,0.485714286,0.355555556
1144,HMBOX1,1,0.002777778
1145,ANTXR1,1,0.002777778
1146,RWDD2A,0.485714286,0.355555556
1147,SLITRK1,0.485714286,0.355555556
1148,TCEA3,1,0.002777778
1149,CYP4X1,0.485714286,0.355555556
1150,LZIC,1,0.002777778
1151,KCNAB1,0.485714286,0.355555556
1152,NKIRAS1,0.485714286,0.355555556
1153,GYPC,1,0.002777778
1154,KALRN,0.485714286,0.355555556
1155,DKFZP586I1420,1,0.002777778
1156,FLAD1,1,0.002777778
1157,RNF227,1,0.002777778
1158,EHD3,0.485714286,0.355555556
1159,NOTCH2NLA,1,0.002777778
1160,VAT1L,0.485714286,0.355555556
1161,PPP3R1,0.485714286,0.355555556
1162,ANO3,0.485714286,0.355555556
1163,GDF10,0.485714286,0.355555556
1164,CITED2,0.485714286,0.355555556
1165,SDHAP2,1,0.002777778
1166,MAL2,0.485714286,0.355555556
1167,ERH,0.485714286,0.355555556
1168,KCNIP2,0.485714286,0.355555556
1169,ILVBL,1,0.002777778
1170,CEP20,0.485714286,0.355555556
1171,BRMS1,1,0.002777778
1172,PDE9A,1,0.002777778
1173,SLIRP,0.485714286,0.355555556
1174,RAB3GAP2,0.485714286,0.355555556
1175,NXNL1,1,0.002777778
1176,ZMYND15,1,0.002777778
1177,DCAF12,1,0.002777778
1178,CDO1,0.485714286,0.355555556
1179,C3orf62,1,0.002777778
1180,BNC2,0.942857143,0.016666667
1181,TTC17,1,0.002777778
1182,SLITRK4,0.485714286,0.355555556
1183,KRCC1,1,0.002777778
1184,WAPL,0.942857143,0.016666667
1185,TRIM36,0.485714286,0.355555556
1186,KCNQ3,0.485714286,0.355555556
1187,LANCL2,0.485714286,0.355555556
1188,NEK11,1,0.002777778
1189,PLXND1,1,0.002777778
1190,HSD11B2,0.942857143,0.016666667
1191,TXNDC16,0.485714286,0.355555556
1192,GSDMB,1,0.002777778
1193,NAP1L2,0.485714286,0.355555556
1194,LMTK2,0.485714286,0.355555556
1195,NETO2,0.485714286,0.355555556
1196,LINC00957,1,0.002777778
1197,MCM9,1,0.002777778
1198,ISCA1,0.485714286,0.355555556
1199,B4GALT6,0.485714286,0.355555556
1200,LOC407835,0.485714286,0.355555556
1201,CLTA,0.485714286,0.355555556
1202,SRSF12,0.485714286,0.355555556
1203,RBP4,0.485714286,0.355555556
1204,ZNF365,0.485714286,0.355555556
1205,NAP1L3,0.485714286,0.355555556
1206,PNMA2,0.485714286,0.355555556
1207,NUDT11,0.485714286,0.355555556
1208,HCCS,0.485714286,0.355555556
1209,TCEAL4,0.485714286,0.355555556
1210,SNORD14C,1,0.002777778
1211,AASDHPPT,0.485714286,0.355555556
1212,POFUT1,0.942857143,0.016666667
1213,LYRM7,0.485714286,0.355555556
1214,TSPAN13,0.485714286,0.355555556
1215,COX19,1,0.002777778
1216,ATP2C1,0.485714286,0.355555556
1217,PIK3R2,1,0.002777778
1218,GRPEL2,0.485714286,0.355555556
1219,MAVS,0.942857143,0.016666667
1220,SMARCA2,0.485714286,0.355555556
1221,AMACR,0.485714286,0.355555556
1222,VIP,0.485714286,0.355555556
1223,PTTG3P,0.485714286,0.355555556
1224,PSMD14,0.485714286,0.355555556
1225,KMT2C,1,0.002777778
1226,TGOLN2,0.485714286,0.355555556
1227,GABRA6,0.485714286,0.355555556
1228,PDCD6,0.485714286,0.355555556
1229,LINC00623,1,0.002777778
1230,MEIS3,0.485714286,0.355555556
1231,EPN2,1,0.002777778
1232,OGFOD1,0.485714286,0.355555556
1233,PRMT2,1,0.002777778
1234,NBEA,0.485714286,0.355555556
1235,ZNF704,1,0.002777778
1236,ORC5,0.485714286,0.355555556
1237,MRPL1,0.485714286,0.355555556
1238,RNF130,1,0.002777778
1239,STX1A,0.485714286,0.355555556
1240,IRAK2,1,0.002777778
1241,PXN,1,0.002777778
1242,CD47,0.485714286,0.355555556
1243,NEMP1,1,0.002777778
1244,MGAT5B,0.485714286,0.355555556
1245,DIRAS2,0.485714286,0.355555556
1246,EAF1,0.485714286,0.355555556
1247,DDX25,0.485714286,0.355555556
1248,SMYD2,0.485714286,0.355555556
1249,INVS,1,0.002777778
1250,MKNK2,1,0.002777778
1251,ALDH1L2,0.485714286,0.355555556
1252,TEAD3,0.942857143,0.016666667
1253,BOC,1,0.002777778
1254,ZDHHC23,0.485714286,0.355555556
1255,ZBED1,1,0.002777778
1256,TXNDC9,0.485714286,0.355555556
1257,VSTM2L,0.485714286,0.355555556
1258,FAU,1,0.002777778
1259,ZYG11B,0.485714286,0.355555556
1260,HAUS7,1,0.002777778
1261,RAB31,1,0.002777778
1262,TPGS2,0.485714286,0.355555556
1263,PJA2,0.428571429,0.419444444
1264,VWA5B2,0.485714286,0.355555556
1265,FANCF,0.485714286,0.355555556
1266,KCND1,0.942857143,0.016666667
1267,LPAR2,1,0.002777778
1268,CALD1,1,0.002777778
1269,AGK,0.485714286,0.355555556
1270,ARHGEF9,0.485714286,0.355555556
1271,FLNC,1,0.002777778
1272,DENND4C,1,0.002777778
1273,C3orf14,0.485714286,0.355555556
1274,SLC25A25-AS1,1,0.002777778
1275,KCTD11,1,0.002777778
1276,RGL2,1,0.002777778
1277,ZNF395,1,0.002777778
1278,HIRIP3,1,0.002777778
1279,CYB561D1,1,0.002777778
1280,LDHA,0.485714286,0.355555556
1281,SPATA13,1,0.002777778
1282,GPRC5B,1,0.002777778
1283,COASY,1,0.002777778
1284,AGPAT1,0.485714286,0.355555556
1285,KTI12,0.485714286,0.355555556
1286,HENMT1,0.485714286,0.355555556
1287,ZNF397,1,0.002777778
1288,HABP4,0.485714286,0.355555556
1289,DHRS4,1,0.002777778
1290,KCNN3,1,0.002777778
1291,FGD5,1,0.002777778
1292,CALM1,0.428571429,0.419444444
1293,SMYD3,0.485714286,0.355555556
1294,RBM3,1,0.002777778
1295,TNFSF14,1,0.002777778
1296,PCDH7,0.485714286,0.355555556
1297,ELMOD1,0.485714286,0.355555556
1298,PAPOLA,1,0.002777778
1299,DZANK1,0.485714286,0.355555556
1300,FGD3,1,0.002777778
1301,MIR30C2,1,0.002777778
1302,CC2D1B,1,0.002777778
1303,ADRA2B,1,0.002777778
1304,SKAP2,0.485714286,0.355555556
1305,CRTC3,1,0.002777778
1306,ANAPC16,1,0.002777778
1307,GPT2,1,0.002777778
1308,RNLS,0.485714286,0.355555556
1309,SNRNP70,1,0.002777778
1310,PSMB8,1,0.002777778
1311,PTMA,1,0.002777778
1312,LEMD2,1,0.002777778
1313,POP7,0.485714286,0.355555556
1314,RGL3,1,0.002777778
1315,FAM222B,0.485714286,0.355555556
1316,CPLX2,0.485714286,0.355555556
1317,CDK14,0.485714286,0.355555556
1318,ZNF513,1,0.002777778
1319,SCN1B,0.485714286,0.355555556
1320,KLKB1,1,0.002777778
1321,NUP98,1,0.002777778
1322,SIX5,1,0.002777778
1323,MVB12B,1,0.002777778
1324,CRIP1,1,0.002777778
1325,TCEA1,1,0.002777778
1326,MSH2,0.485714286,0.355555556
1327,GCGR,0.942857143,0.016666667
1328,IGF2BP2,1,0.002777778
1329,MRPS27,0.485714286,0.355555556
1330,SIRT1,1,0.002777778
1331,AADACL4,0.942857143,0.016666667
1332,MFGE8,1,0.002777778
1333,MTCH1,0.428571429,0.419444444
1334,SLC20A1,0.485714286,0.355555556
1335,MICAL2,0.485714286,0.355555556
1336,DOLK,0.485714286,0.355555556
1337,SLC26A1,0.942857143,0.016666667
1338,WFS1,1,0.002777778
1339,PLA2G2D,1,0.002777778
1340,RPS6KB2,1,0.002777778
1341,HSD17B7,1,0.002777778
1342,LRRTM3,0.485714286,0.355555556
1343,GNA14,0.485714286,0.355555556
1344,ZNF516,0.942857143,0.016666667
1345,YPEL5,0.485714286,0.355555556
1346,MLXIPL,1,0.002777778
1347,ZNF532,1,0.002777778
1348,TMEM130,0.485714286,0.355555556
1349,CPLX1,0.485714286,0.355555556
1350,COL11A1,1,0.002777778
1351,LRRC73,0.485714286,0.355555556
1352,EIF3B,1,0.002777778
1353,TMEM220,0.942857143,0.016666667
1354,CPNE4,0.485714286,0.355555556
1355,RNFT2,0.485714286,0.355555556
1356,MAP4,0.485714286,0.355555556
1357,NFIB,1,0.002777778
1358,CADPS,0.485714286,0.355555556
1359,ACADVL,1,0.002777778
1360,UBQLN1,0.485714286,0.355555556
1361,PDK3,0.485714286,0.355555556
1362,BMS1P21,1,0.002777778
1363,JAZF1,0.485714286,0.355555556
1364,ASPSCR1,1,0.002777778
1365,ANKRD19P,0.485714286,0.355555556
1366,SRPRA,0.485714286,0.355555556
1367,BAZ2B,1,0.002777778
1368,ERCC4,1,0.002777778
1369,AHR,0.942857143,0.016666667
1370,COPZ2,0.942857143,0.016666667
1371,ARMC10,0.485714286,0.355555556
1372,FARP1,1,0.002777778
1373,VPS50,0.485714286,0.355555556
1374,CYP3A43,0.485714286,0.355555556
1375,PPT1,0.485714286,0.355555556
1376,C2orf92,1,0.002777778
1377,ZNF526,1,0.002777778
1378,SNHG6,1,0.002777778
1379,ADAM17,1,0.002777778
1380,MED22,1,0.002777778
1381,RARS1,0.485714286,0.355555556
1382,HS1BP3,1,0.002777778
1383,ASCL1,1,0.002777778
1384,DISC1,1,0.002777778
1385,RHBDF2,1,0.002777778
1386,MECOM,1,0.002777778
1387,PAXIP1-DT,1,0.002777778
1388,TAF4,1,0.002777778
1389,PLIN5,1,0.002777778
1390,NSL1,1,0.002777778
1391,TBCC,0.485714286,0.355555556
1392,NIF3L1,0.485714286,0.355555556
1393,LIMCH1,1,0.002777778
1394,SGF29,1,0.002777778
1395,AKNAD1,1,0.002777778
1396,AKIRIN1,1,0.002777778
1397,SPOP,1,0.002777778
1398,MOCS1,1,0.002777778
1399,KCNA4,0.485714286,0.355555556
1400,ZNF215,0.485714286,0.355555556
1401,HCN1,0.485714286,0.355555556
1402,ZNF688,1,0.002777778
1403,INO80,1,0.002777778
1404,NR2F1,1,0.002777778
1405,GABRA2,0.485714286,0.355555556
1406,DDX24,0.485714286,0.355555556
1407,GPRASP1,0.485714286,0.355555556
1408,ANKIB1,1,0.002777778
1409,ACP7,1,0.002777778
1410,PLXNA3,1,0.002777778
1411,MED1,1,0.002777778
1412,TRPT1,1,0.002777778
1413,RHOJ,1,0.002777778
1414,ATP6V0E1,1,0.002777778
1415,PSTK,1,0.002777778
1416,ZSCAN2,1,0.002777778
1417,TAF1C,1,0.002777778
1418,CDR2L,1,0.002777778
1419,LMBR1,0.485714286,0.355555556
1420,RUNDC3A,0.485714286,0.355555556
1421,YWHAH,0.428571429,0.419444444
1422,RTN3,0.428571429,0.419444444
1423,LYPD6,1,0.002777778
1424,MED16,1,0.002777778
1425,MIRLET7BHG,1,0.002777778
1426,MYT1L,0.485714286,0.355555556
1427,CYREN,1,0.002777778
1428,GDPD3,1,0.002777778
1429,ASCC2,1,0.002777778
1430,BCL7A,0.485714286,0.355555556
1431,PNMA1,0.485714286,0.355555556
1432,TAGLN,1,0.002777778
1433,HERC5,1,0.002777778
1434,TUBB3,0.485714286,0.355555556
1435,POLR3D,1,0.002777778
1436,GABRG2,0.485714286,0.355555556
1437,APLNR,1,0.002777778
1438,THAP10,0.485714286,0.355555556
1439,SPTSSB,0.485714286,0.355555556
1440,WASHC2A,1,0.002777778
1441,POTEM,0.485714286,0.355555556
1442,ZSCAN21,1,0.002777778
1443,ZNF773,1,0.002777778
1444,TCAP,1,0.002777778
1445,FOXJ3,0.485714286,0.355555556
1446,CLK3,1,0.002777778
1447,ALG1,1,0.002777778
1448,SNAP25,0.428571429,0.419444444
1449,ABCB7,1,0.002777778
1450,C2CD2L,0.485714286,0.355555556
1451,ADAMTSL3,1,0.002777778
1452,RBM33,1,0.002777778
1453,DOCK1,1,0.002777778
1454,ZBTB46,1,0.002777778
1455,CERS2,1,0.002777778
1456,GALM,1,0.002777778
1457,RHOC,1,0.002777778
1458,FAM50B,0.485714286,0.355555556
1459,ZNF783,1,0.002777778
1460,PI4KA,0.428571429,0.419444444
1461,CLCN5,0.485714286,0.355555556
1462,TRMT5,0.485714286,0.355555556
1463,ZFP91,1,0.002777778
1464,SWSAP1,1,0.002777778
1465,ZNF672,1,0.002777778
1466,MAPKAPK2,1,0.002777778
1467,C1QTNF1,1,0.002777778
1468,DLD,0.485714286,0.355555556
1469,LINC00965,1,0.002777778
1470,BACE2,1,0.002777778
1471,TCP10L2,0.485714286,0.355555556
1472,U2AF1,1,0.002777778
1473,ME1,0.485714286,0.355555556
1474,STH,1,0.002777778
1475,TUBA1C,1,0.002777778
1476,ADAM23,0.485714286,0.355555556
1477,ZNF230,0.485714286,0.355555556
1478,SERBP1,1,0.002777778
1479,ATPAF2,1,0.002777778
1480,NFATC4,1,0.002777778
1481,ARVCF,1,0.002777778
1482,BSDC1,1,0.002777778
1483,CACNA1I,1,0.002777778
1484,FEZ2,0.485714286,0.355555556
1485,TRIP6,1,0.002777778
1486,CUX1,1,0.002777778
1487,KPTN,1,0.002777778
1488,IGDCC3,1,0.002777778
1489,AP2B1,0.485714286,0.355555556
1490,OTX1,1,0.002777778
1491,FRMD6-AS1,1,0.002777778
1492,KIF7,1,0.002777778
1493,PKHD1L1,0.942857143,0.016666667
1494,SRD5A1,0.485714286,0.355555556
1495,HMGN2,0.485714286,0.355555556
1496,SDAD1,0.485714286,0.355555556
1497,FAM216A,0.485714286,0.355555556
1498,PPP1R2,0.485714286,0.355555556
1499,DTWD2,0.942857143,0.016666667
1500,SRP72,0.485714286,0.355555556
1501,PIGZ,0.485714286,0.355555556
1502,LINC00926,0.942857143,0.016666667
1503,STAC2,0.485714286,0.355555556
1504,DEF8,1,0.002777778
1505,CHDH,1,0.002777778
1506,ATP5F1A,0.428571429,0.419444444
1507,ZFAND5,0.428571429,0.419444444
1508,LOC729609,1,0.002777778
1509,SPDYE7P,0.942857143,0.016666667
1510,NUMA1,1,0.002777778
1511,TNFRSF1B,1,0.002777778
1512,NKX2-2,1,0.002777778
1513,RIN2,1,0.002777778
1514,SOSTDC1,0.485714286,0.355555556
1515,GRM8,0.485714286,0.355555556
1516,TBX3,1,0.002777778
1517,CHORDC1P4,1,0.002777778
1518,UBE2T,0.485714286,0.355555556
1519,MAK16,0.485714286,0.355555556
1520,CHRM1,0.485714286,0.355555556
1521,ADCY1,0.485714286,0.355555556
1522,PRPF31,1,0.002777778
1523,SUPT4H1,0.485714286,0.355555556
1524,ZNF787,1,0.002777778
1525,NRG1,0.485714286,0.355555556
1526,RAB1B,0.485714286,0.355555556
1527,WTIP,1,0.002777778
1528,FAM241A,1,0.002777778
1529,SRSF8,0.485714286,0.355555556
1530,BTBD10,0.485714286,0.355555556
1531,UCHL5,0.485714286,0.355555556
1532,NLK,0.485714286,0.355555556
1533,DCTN6,0.485714286,0.355555556
1534,PPIP5K1,0.485714286,0.355555556
1535,SRPK3,1,0.002777778
1536,RPS6KC1,0.485714286,0.355555556
1537,CEP135,1,0.002777778
1538,IL4R,1,0.002777778
1539,HSPBAP1,1,0.002777778
1540,ECHDC2,1,0.002777778
1541,NCOR1P1,1,0.002777778
1542,MYL3,1,0.002777778
1543,COTL1,1,0.002777778
1544,RPS6KA1,1,0.002777778
1545,VRK2,1,0.002777778
1546,INA,0.485714286,0.355555556
1547,POTEF,0.428571429,0.419444444
1548,ZCCHC14,1,0.002777778
1549,ZZZ3,1,0.002777778
1550,CCL5,1,0.002777778
1551,PPA2,0.942857143,0.016666667
1552,B3GALT5-AS1,1,0.002777778
1553,EPB41L3,0.485714286,0.355555556
1554,RAD51C,0.485714286,0.355555556
1555,CMTR1,1,0.002777778
1556,NRXN3,0.485714286,0.355555556
1557,ZNF562,1,0.002777778
1558,CSTPP1,0.485714286,0.355555556
1559,LILRB1,0.942857143,0.016666667
1560,ATP5F1C,0.485714286,0.355555556
1561,ELOVL4,0.485714286,0.355555556
1562,ACTN2,0.485714286,0.355555556
1563,ZNF845,1,0.002777778
1564,HPCAL1,0.428571429,0.419444444
1565,LPP,1,0.002777778
1566,ZNF175,1,0.002777778
1567,ADORA2A,1,0.002777778
1568,ZIK1,0.485714286,0.355555556
1569,ANKRD46,0.485714286,0.355555556
1570,TMEM91,1,0.002777778
