,symbol,correlation,pvalue
16775,PER2,0.142857143,0.802777778
16776,RASGEF1A,-0.2,0.713888889
16777,DNAJC15,-0.2,0.713888889
16778,CHIC2,0.142857143,0.802777778
16779,NBPF6,-0.2,0.713888889
16780,WFDC3,0.142857143,0.802777778
16781,PLD2,0.142857143,0.802777778
16782,SLC44A3,0.142857143,0.802777778
16783,XRCC3,0.142857143,0.802777778
16784,TMEM181,0.142857143,0.802777778
16785,IL36A,-0.2,0.713888889
16786,CUL4A,0.142857143,0.802777778
16787,MAB21L4,0.142857143,0.802777778
16788,H1-10,-0.2,0.713888889
16789,WDR19,-0.2,0.713888889
16790,MIR30A,-0.2,0.713888889
16791,MIR548H1,0.142857143,0.802777778
16792,TAGLN2,-0.2,0.713888889
16793,C2orf27A,-0.2,0.713888889
16794,NDC1,0.142857143,0.802777778
16795,SNORA2B,0.142857143,0.802777778
16796,NECTIN4,-0.2,0.713888889
16797,SPATA31C1,-0.2,0.713888889
16798,ZFP37,-0.2,0.713888889
16799,OR2S2,0.142857143,0.802777778
16800,ANGPTL1,0.142857143,0.802777778
16801,CYP2C9,-0.2,0.713888889
16802,GRIPAP1,0.142857143,0.802777778
16803,GGTLC2,0.142857143,0.802777778
16804,ADH7,-0.2,0.713888889
16805,PSMB9,-0.2,0.713888889
16806,PPP3R2,0.142857143,0.802777778
16807,IRX1,0.142857143,0.802777778
16808,SF3B3,0.142857143,0.802777778
16809,TEAD1,-0.2,0.713888889
16810,DUS1L,0.142857143,0.802777778
16811,TIGD7,0.142857143,0.802777778
16812,SNORD114-24,-0.2,0.713888889
16813,C1QTNF3,-0.2,0.713888889
16814,SNX5,-0.2,0.713888889
16815,KLHL1,0.142857143,0.802777778
16816,MANEAL,0.142857143,0.802777778
16817,CYP2U1,-0.2,0.713888889
16818,TAOK3,-0.2,0.713888889
16819,MIR651,-0.2,0.713888889
16820,ZNF454,0.142857143,0.802777778
16821,ZPLD1,0.142857143,0.802777778
16822,TBATA,-0.2,0.713888889
16823,ABCA17P,-0.2,0.713888889
16824,CXCL11,0.142857143,0.802777778
16825,POC1A,0.142857143,0.802777778
16826,UBD,-0.2,0.713888889
16827,ST8SIA6-AS1,0.142857143,0.802777778
16828,MRPL28,-0.2,0.713888889
16829,RSRP1,0.142857143,0.802777778
16830,PRPH,-0.2,0.713888889
16831,CETN1,0.142857143,0.802777778
16832,SCGB1D1,0.142857143,0.802777778
16833,EMID1,-0.2,0.713888889
16834,MIR33B,0.142857143,0.802777778
16835,ZNF800,-0.2,0.713888889
16836,COL18A1-AS1,0.142857143,0.802777778
16837,MED12,0.142857143,0.802777778
16838,TRIM62,-0.2,0.713888889
16839,DDX50,0.142857143,0.802777778
16840,SLC25A21,-0.2,0.713888889
16841,CTNNBIP1,0.142857143,0.802777778
16842,FPR1,-0.2,0.713888889
16843,MIR602,0.142857143,0.802777778
16844,MIR95,0.142857143,0.802777778
16845,COL6A2,-0.2,0.713888889
16846,CD200,0.142857143,0.802777778
16847,RTL5,-0.2,0.713888889
16848,SPOCK3,-0.2,0.713888889
16849,SNORD105,-0.2,0.713888889
16850,ELOA,0.142857143,0.802777778
16851,SLC16A10,0.142857143,0.802777778
16852,PRPF40A,-0.2,0.713888889
16853,CHRNG,0.142857143,0.802777778
16854,ZFP36L2,-0.2,0.713888889
16855,CABS1,-0.2,0.713888889
16856,ANKRD49,0.142857143,0.802777778
16857,GPAT2,-0.2,0.713888889
16858,CCDC154,-0.2,0.713888889
16859,LINC00661,-0.2,0.713888889
16860,PAPPA,-0.2,0.713888889
16861,MUC17,0.142857143,0.802777778
16862,COLEC10,-0.2,0.713888889
16863,KAAG1,-0.2,0.713888889
16864,TUBGCP3,-0.2,0.713888889
16865,MPDZ,-0.2,0.713888889
16866,CINP,-0.2,0.713888889
16867,LOXL1,-0.2,0.713888889
16868,RRM2B,0.142857143,0.802777778
16869,EEF2,0.142857143,0.802777778
16870,ANKRD20A8P,0.142857143,0.802777778
16871,NCOA6,-0.2,0.713888889
16872,REV3L,0.142857143,0.802777778
16873,PIN4,0.142857143,0.802777778
16874,AKR1C6P,-0.2,0.713888889
16875,ATM,-0.2,0.713888889
16876,OR10T2,-0.2,0.713888889
16877,FUT8,0.142857143,0.802777778
16878,NUP35,0.142857143,0.802777778
16879,SMIM45,0.142857143,0.802777778
16880,C20orf203,0.142857143,0.802777778
16881,SSR1,0.142857143,0.802777778
16882,CCL25,-0.2,0.713888889
16883,PCLAF,-0.2,0.713888889
16884,KRT72,0.142857143,0.802777778
16885,TUBGCP2,-0.2,0.713888889
16886,VPS9D1-AS1,0.142857143,0.802777778
16887,FRG2B,-0.2,0.713888889
16888,FHIT,0.142857143,0.802777778
16889,MIR643,-0.2,0.713888889
16890,GPR34,0.142857143,0.802777778
16891,TRIM17,0.142857143,0.802777778
16892,KRTAP20-2,0.142857143,0.802777778
16893,NT5DC1,-0.2,0.713888889
16894,ZSCAN12,0.142857143,0.802777778
16895,EXD2,0.142857143,0.802777778
16896,ZNF383,-0.2,0.713888889
16897,EMX1,0.142857143,0.802777778
16898,CCL24,-0.2,0.713888889
16899,ERCC6L2,-0.2,0.713888889
16900,FBLN2,0.142857143,0.802777778
16901,GUCY2D,-0.2,0.713888889
16902,EXOG,0.142857143,0.802777778
16903,LGALS13,0.142857143,0.802777778
16904,ADD1,-0.2,0.713888889
16905,IGKV1ORY-1,-0.2,0.713888889
16906,PRDM5,0.142857143,0.802777778
16907,CLEC1B,-0.2,0.713888889
16908,POLR2J2,-0.2,0.713888889
16909,EFCAB10,0.142857143,0.802777778
16910,TMEM33,0.142857143,0.802777778
16911,COMMD2,0.142857143,0.802777778
16912,POLD3,-0.2,0.713888889
16913,KCNE1,-0.2,0.713888889
16914,PRSS1,0.142857143,0.802777778
16915,BRD3OS,-0.2,0.713888889
16916,SAMD7,-0.2,0.713888889
16917,C1GALT1C1,0.142857143,0.802777778
16918,MITF,0.142857143,0.802777778
16919,LINC01089,-0.2,0.713888889
16920,ZNF335,-0.2,0.713888889
16921,SESN3,0.142857143,0.802777778
16922,PTN,0.142857143,0.802777778
16923,ZNF117,0.142857143,0.802777778
16924,SULT1C4,-0.2,0.713888889
16925,ODR4,0.142857143,0.802777778
16926,APBA3,-0.028571429,1
16927,OR51L1,-0.028571429,1
16928,DYSF,-0.028571429,1
16929,CYP4F22,-0.028571429,1
16930,LINC01686,-0.028571429,1
16931,CLPX,0.142857143,0.802777778
16932,FAM131C,0.142857143,0.802777778
16933,FAM136A,0.142857143,0.802777778
16934,GZMM,0.142857143,0.802777778
16935,FOXR1,-0.028571429,1
16936,RHOH,-0.028571429,1
16937,RPGR,-0.028571429,1
16938,LYPD4,0.142857143,0.802777778
16939,RSPRY1,-0.028571429,1
16940,OR52J3,-0.028571429,1
16941,PLA2G2C,0.142857143,0.802777778
16942,FGFR2,0.142857143,0.802777778
16943,MRS2P2,-0.028571429,1
16944,PLAC1,-0.028571429,1
16945,C12orf54,-0.028571429,1
16946,KLF17,-0.028571429,1
16947,MT4,-0.028571429,1
16948,MANBA,-0.028571429,1
16949,PPP1R3B,0.142857143,0.802777778
16950,TVP23A,-0.028571429,1
16951,NOL4L-DT,-0.028571429,1
16952,SMN1,-0.028571429,1
16953,GUCA1C,0.142857143,0.802777778
16954,TAS2R16,0.142857143,0.802777778
16955,ELOVL2-AS1,0.142857143,0.802777778
16956,FBXO10,0.142857143,0.802777778
16957,RBMY1A3P,-0.028571429,1
16958,DCUN1D2,-0.028571429,1
16959,CLSTN2,0.142857143,0.802777778
16960,DAAM1,0.142857143,0.802777778
16961,S100A7A,-0.028571429,1
16962,KDM4C,-0.028571429,1
16963,FTHL17,-0.028571429,1
16964,C7orf57,-0.028571429,1
16965,TUBA3D,-0.028571429,1
16966,SDHAP3,-0.028571429,1
16967,ZDHHC2,-0.028571429,1
16968,NTHL1,-0.028571429,1
16969,SKP1P2,0.142857143,0.802777778
16970,LINC00112,0.142857143,0.802777778
16971,ASAH2B,-0.028571429,1
16972,MTMR8,-0.028571429,1
16973,RB1,0.142857143,0.802777778
16974,MBNL3,0.142857143,0.802777778
16975,TRIM74,-0.028571429,1
16976,OR7C1,-0.028571429,1
16977,FAM157B,0.142857143,0.802777778
16978,TMEM234,0.142857143,0.802777778
16979,APOL4,0.142857143,0.802777778
16980,RMI1,0.142857143,0.802777778
16981,HMX1,0.142857143,0.802777778
16982,KMT5B,-0.028571429,1
16983,BTNL3,-0.028571429,1
16984,HMCES,-0.028571429,1
16985,PRKAR2A,-0.028571429,1
16986,RPS8,-0.028571429,1
16987,CRYGC,0.142857143,0.802777778
16988,IFI30,-0.028571429,1
16989,FATE1,-0.028571429,1
16990,TENT4A,0.142857143,0.802777778
16991,FDCSP,-0.028571429,1
16992,SMNDC1,0.142857143,0.802777778
16993,DNAH5,-0.028571429,1
16994,ALKBH6,-0.028571429,1
16995,ZNF799,-0.028571429,1
16996,MIR154,0.142857143,0.802777778
16997,ALPK2,0.142857143,0.802777778
16998,OR7G3,-0.028571429,1
16999,C17orf98,0.142857143,0.802777778
17000,MTNR1A,0.142857143,0.802777778
17001,SNORD45A,-0.028571429,1
17002,TM9SF1,0.142857143,0.802777778
17003,GPR39,-0.028571429,1
17004,CHST9,0.142857143,0.802777778
17005,LBX2,0.142857143,0.802777778
17006,ANKMY1,-0.028571429,1
17007,GJA10,-0.028571429,1
17008,PLCH2,-0.028571429,1
17009,PRR21,-0.028571429,1
17010,ABCB4,-0.028571429,1
17011,SLC10A1,0.142857143,0.802777778
17012,CCNL2,0.142857143,0.802777778
17013,MIR125A,0.142857143,0.802777778
17014,SPPL2B,0.142857143,0.802777778
17015,ENG,0.142857143,0.802777778
17016,CABIN1,-0.028571429,1
17017,LINC00207,0.142857143,0.802777778
17018,NKAPD1,-0.028571429,1
17019,UQCC2,0.142857143,0.802777778
17020,STXBP3,0.142857143,0.802777778
17021,ATP8B5P,0.142857143,0.802777778
17022,RAB38,0.142857143,0.802777778
17023,LCE2A,-0.028571429,1
17024,EIF1AY,0.142857143,0.802777778
17025,ARPP19,0.142857143,0.802777778
17026,PTP4A3,0.142857143,0.802777778
17027,SOGA3,0.142857143,0.802777778
17028,CYP1B1-AS1,-0.028571429,1
17029,IDUA,0.142857143,0.802777778
17030,SERPINA13P,-0.028571429,1
17031,SNAPC3,-0.028571429,1
17032,SEPTIN7P9,0.142857143,0.802777778
17033,PSMA2,0.142857143,0.802777778
17034,AGBL2,0.142857143,0.802777778
17035,MIR1284,-0.028571429,1
17036,MIR1537,-0.028571429,1
17037,UPF3B,-0.028571429,1
17038,ERICH6,-0.028571429,1
17039,OR5A2,0.142857143,0.802777778
17040,HMG20A,0.142857143,0.802777778
17041,KIF25,-0.028571429,1
17042,TRIM31,-0.028571429,1
17043,FCGR1CP,-0.028571429,1
17044,MARVELD2,0.142857143,0.802777778
17045,PEX2,-0.028571429,1
17046,MIR449C,0.142857143,0.802777778
17047,BMP5,-0.028571429,1
17048,PCGF3-AS1,-0.028571429,1
17049,HSDL2,-0.028571429,1
17050,FGD6,-0.028571429,1
17051,MS4A5,-0.028571429,1
17052,PRAMEF6,-0.028571429,1
17053,TRIM26,-0.028571429,1
17054,RPL3,0.142857143,0.802777778
17055,OR6C6,0.142857143,0.802777778
17056,LINC00917,0.142857143,0.802777778
17057,MRPS11,-0.028571429,1
17058,FAHD2B,-0.028571429,1
17059,ITGB3BP,-0.028571429,1
17060,ZBTB2,-0.028571429,1
17061,LOC652276,-0.028571429,1
17062,C1RL,-0.028571429,1
17063,SBK1,0.142857143,0.802777778
17064,RPL4,0.142857143,0.802777778
17065,C1orf21,0.142857143,0.802777778
17066,IL3,-0.028571429,1
17067,IQCF4P,0.142857143,0.802777778
17068,BRDT,-0.028571429,1
17069,SBSN,0.142857143,0.802777778
17070,RGS13,-0.028571429,1
17071,ZFP69B,-0.028571429,1
17072,CACNG7,0.142857143,0.802777778
17073,FBXO30,-0.028571429,1
17074,FAM197Y1,-0.028571429,1
17075,GIPC1,0.142857143,0.802777778
17076,FLG2,-0.028571429,1
17077,CCDC51,0.142857143,0.802777778
17078,TBC1D3P5,-0.028571429,1
17079,RNASE12,-0.028571429,1
17080,MIR548N,-0.028571429,1
17081,ZNF847P,-0.028571429,1
17082,GABRP,0.142857143,0.802777778
17083,LTC4S,0.142857143,0.802777778
17084,CFAP221,-0.028571429,1
17085,C8orf44,0.142857143,0.802777778
17086,SNORD42A,-0.028571429,1
17087,MAFB,0.142857143,0.802777778
17088,FAM83H,-0.028571429,1
17089,CCRL2,0.142857143,0.802777778
17090,PRR14L,0.142857143,0.802777778
17091,SUGT1P3,0.142857143,0.802777778
17092,STK31,0.142857143,0.802777778
17093,ABHD10,0.142857143,0.802777778
17094,ANKRD42,0.142857143,0.802777778
17095,CCDC62,-0.028571429,1
17096,CDHR2,-0.028571429,1
17097,TBRG1,0.142857143,0.802777778
17098,CALML5,-0.028571429,1
17099,ATXN3L,-0.028571429,1
17100,ARL13B,0.142857143,0.802777778
17101,DHX15,0.142857143,0.802777778
17102,KIAA0895L,-0.028571429,1
17103,JUNB,0.142857143,0.802777778
17104,ENOSF1,0.142857143,0.802777778
17105,TM4SF4,0.142857143,0.802777778
17106,CDHR5,-0.028571429,1
17107,FLJ42969,0.142857143,0.802777778
17108,CDC25C,0.142857143,0.802777778
17109,ABHD16B,-0.028571429,1
17110,PLPP1,-0.028571429,1
17111,CLIC2,-0.028571429,1
17112,CCDC22,0.142857143,0.802777778
17113,MIR337,0.142857143,0.802777778
17114,TMEM74B,-0.028571429,1
17115,ZDHHC18,0.142857143,0.802777778
17116,MARCHF10,0.142857143,0.802777778
17117,MSMB,0.085714286,0.919444444
17118,MYH16,0.085714286,0.919444444
17119,MORC2-AS1,0.085714286,0.919444444
17120,SLCO2A1,0.142857143,0.802777778
17121,MED15,0.142857143,0.802777778
17122,SORD,0.142857143,0.802777778
17123,OR8U8,0.142857143,0.802777778
17124,ERAS,0.085714286,0.919444444
17125,ZNF671,0.142857143,0.802777778
17126,AREG,0.085714286,0.919444444
17127,PGPEP1L,0.085714286,0.919444444
17128,XIRP2,0.085714286,0.919444444
17129,SLC35E4,0.085714286,0.919444444
17130,MIR2114,0.142857143,0.802777778
17131,SNORD98,0.085714286,0.919444444
17132,TMPRSS11F,0.142857143,0.802777778
17133,TNFAIP1,0.142857143,0.802777778
17134,ACTR3BP2,0.142857143,0.802777778
17135,ABCB5,0.085714286,0.919444444
17136,PTPRH,0.142857143,0.802777778
17137,MIR559,0.085714286,0.919444444
17138,TWF2,0.142857143,0.802777778
17139,GEMIN6,0.085714286,0.919444444
17140,FCMR,0.085714286,0.919444444
17141,INSC,0.085714286,0.919444444
17142,ULK1,0.085714286,0.919444444
17143,PPY2P,0.085714286,0.919444444
17144,SLC6A11,0.085714286,0.919444444
17145,ZNF275,0.085714286,0.919444444
17146,VAC14,0.142857143,0.802777778
17147,F2RL2,0.142857143,0.802777778
17148,PRPS1L1,0.142857143,0.802777778
17149,MIR212,0.142857143,0.802777778
17150,KRTAP17-1,0.085714286,0.919444444
17151,GPR17,0.142857143,0.802777778
17152,CLEC7A,0.142857143,0.802777778
17153,SYCP2L,0.085714286,0.919444444
17154,MIR30C1,0.085714286,0.919444444
17155,TWIST2,0.085714286,0.919444444
17156,UCA1,0.142857143,0.802777778
17157,KCNQ1DN,0.085714286,0.919444444
17158,EFHC1,0.085714286,0.919444444
17159,CST11,0.085714286,0.919444444
17160,SNORD93,0.085714286,0.919444444
17161,PAN3,0.142857143,0.802777778
17162,MAST1,0.085714286,0.919444444
17163,DEFB115,0.142857143,0.802777778
17164,RNASE6,0.085714286,0.919444444
17165,CNGA3,0.142857143,0.802777778
17166,GALR3,0.085714286,0.919444444
17167,TEX47,0.085714286,0.919444444
17168,RRP1B,0.085714286,0.919444444
17169,MIR195,0.142857143,0.802777778
17170,GUSBP11,0.142857143,0.802777778
17171,IGFBP7,0.142857143,0.802777778
17172,RAB6C-AS1,0.085714286,0.919444444
17173,TMEM186,0.085714286,0.919444444
17174,OR13C8,0.085714286,0.919444444
17175,AQP5,0.085714286,0.919444444
17176,ERP27,0.142857143,0.802777778
17177,DARS2,0.085714286,0.919444444
17178,SEC22C,0.142857143,0.802777778
17179,GIMAP2,0.085714286,0.919444444
17180,LYZL2,0.085714286,0.919444444
17181,TTBK2,0.085714286,0.919444444
17182,KLF8,0.085714286,0.919444444
17183,LINC00051,0.085714286,0.919444444
17184,ACADL,0.085714286,0.919444444
17185,NHLRC1,0.142857143,0.802777778
17186,C3P1,0.085714286,0.919444444
17187,STAP1,0.142857143,0.802777778
17188,GGT8P,0.142857143,0.802777778
17189,CRISP1,0.085714286,0.919444444
17190,LINC01913,0.085714286,0.919444444
17191,MIR553,0.085714286,0.919444444
17192,RPL39L,0.142857143,0.802777778
17193,HHLA1,0.142857143,0.802777778
17194,LSG1,0.085714286,0.919444444
17195,LUZP4,0.085714286,0.919444444
17196,GTSF1L,0.085714286,0.919444444
17197,HMGB4,0.085714286,0.919444444
17198,CIZ1,0.142857143,0.802777778
17199,GABRA4,0.142857143,0.802777778
17200,FABP9,0.085714286,0.919444444
17201,CER1,0.142857143,0.802777778
17202,NONO,0.142857143,0.802777778
17203,DEPDC7,0.085714286,0.919444444
17204,SETMAR,0.142857143,0.802777778
17205,ZNF530,0.085714286,0.919444444
17206,NTS,0.085714286,0.919444444
17207,MBD2,0.085714286,0.919444444
17208,GPN2,0.085714286,0.919444444
17209,FAM104A,0.085714286,0.919444444
17210,NEK5,0.085714286,0.919444444
17211,LRRC36,0.142857143,0.802777778
17212,RNF19A,0.085714286,0.919444444
17213,MIR1915,0.085714286,0.919444444
17214,ZC3HAV1L,0.085714286,0.919444444
17215,GSTO2,0.142857143,0.802777778
17216,NUP58,0.142857143,0.802777778
17217,RORB,0.142857143,0.802777778
17218,RPRD1A,0.142857143,0.802777778
17219,COL15A1,0.085714286,0.919444444
17220,KLHL32,0.085714286,0.919444444
17221,MSI1,0.142857143,0.802777778
17222,SAMD9L,0.085714286,0.919444444
17223,PCDHGB3,0.142857143,0.802777778
17224,ODAM,0.085714286,0.919444444
17225,FAM86FP,0.142857143,0.802777778
17226,FAM24B,0.085714286,0.919444444
17227,SPATA31A5,0.142857143,0.802777778
17228,PRTFDC1,0.085714286,0.919444444
17229,IKBIP,0.085714286,0.919444444
17230,UTP15,0.085714286,0.919444444
17231,PRG4,0.142857143,0.802777778
17232,ITGAM,0.142857143,0.802777778
17233,CELF4,0.142857143,0.802777778
17234,TFF3,0.142857143,0.802777778
17235,MIR1302-4,0.085714286,0.919444444
17236,TMEM14EP,0.142857143,0.802777778
17237,FANCI,0.142857143,0.802777778
17238,PLEKHH2,0.142857143,0.802777778
17239,WDR25,0.085714286,0.919444444
17240,H1-5,0.142857143,0.802777778
17241,PLEK,0.142857143,0.802777778
17242,TRAPPC8,0.142857143,0.802777778
17243,SELENOM,0.085714286,0.919444444
17244,ZNF252P,0.085714286,0.919444444
17245,BPNT1,0.142857143,0.802777778
17246,C4orf45,0.142857143,0.802777778
17247,OXT,0.142857143,0.802777778
17248,COQ9,0.142857143,0.802777778
17249,C9orf78,0.085714286,0.919444444
17250,SNRPD2,0.142857143,0.802777778
17251,RPLP0,0.085714286,0.919444444
17252,MIR449B,0.085714286,0.919444444
17253,TRIM14,0.142857143,0.802777778
17254,LDLRAD4-AS1,0.085714286,0.919444444
17255,CCDC136,0.142857143,0.802777778
17256,CACNG2,0.142857143,0.802777778
17257,C20orf181,0.142857143,0.802777778
17258,IL31,0.085714286,0.919444444
17259,ABRA,0.142857143,0.802777778
17260,MIR1909,0.085714286,0.919444444
17261,TTC12,0.085714286,0.919444444
17262,AURKAIP1,0.085714286,0.919444444
17263,PKP3,0.142857143,0.802777778
17264,BCL2L1,0.085714286,0.919444444
17265,ITPR2,0.142857143,0.802777778
17266,PRAMEF4,0.142857143,0.802777778
17267,USP9Y,0.142857143,0.802777778
17268,HEATR4,0.085714286,0.919444444
17269,MLH3,0.142857143,0.802777778
17270,UMOD,0.085714286,0.919444444
17271,TMEM232,0.085714286,0.919444444
17272,PXK,0.142857143,0.802777778
17273,ACTR1A,0.085714286,0.919444444
17274,JAZF1-AS1,0.085714286,0.919444444
17275,POLE4,0.085714286,0.919444444
17276,PKIB,0.085714286,0.919444444
17277,DSG3,0.142857143,0.802777778
17278,AP2A2,0.142857143,0.802777778
17279,KLC4,0.142857143,0.802777778
17280,ASB12,0.142857143,0.802777778
17281,MIGA2,0.085714286,0.919444444
17282,ADAM21P1,0.085714286,0.919444444
17283,IDH2,0.085714286,0.919444444
17284,ATRX,0.085714286,0.919444444
17285,COL9A2,0.085714286,0.919444444
17286,FAM126A,0.085714286,0.919444444
17287,MIR590,0.085714286,0.919444444
17288,WDR93,0.085714286,0.919444444
17289,FNTA,0.142857143,0.802777778
17290,MIR23B,0.085714286,0.919444444
17291,SCRT1,0.085714286,0.919444444
17292,ZFYVE1,0.085714286,0.919444444
17293,CRLF2,0.085714286,0.919444444
17294,SNORA79,0.142857143,0.802777778
17295,LHFPL1,0.142857143,0.802777778
17296,OR1E1,0.085714286,0.919444444
17297,GPR132,0.085714286,0.919444444
17298,RHOBTB1,0.085714286,0.919444444
17299,SNORD116-13,0.085714286,0.919444444
17300,STX3,0.085714286,0.919444444
17301,RTP1,0.085714286,0.919444444
17302,RGS22,0.142857143,0.802777778
17303,NUP210L,0.085714286,0.919444444
17304,RPAP1,0.142857143,0.802777778
17305,SMAD7,0.085714286,0.919444444
17306,SHH,0.142857143,0.802777778
17307,CCDC152,0.142857143,0.802777778
17308,FAM117B,0.142857143,0.802777778
17309,ARMC7,0.142857143,0.802777778
17310,RPS15A,0.142857143,0.802777778
17311,FUBP3,0.085714286,0.919444444
17312,THADA,0.085714286,0.919444444
17313,DMRTA2,0.142857143,0.802777778
17314,FAM172BP,0.085714286,0.919444444
17315,RARRES1,0.085714286,0.919444444
17316,OR5B12,0.085714286,0.919444444
17317,PARL,0.085714286,0.919444444
17318,CCDC18-AS1,0.142857143,0.802777778
17319,SNORD114-1,0.142857143,0.802777778
17320,GALK2,0.142857143,0.802777778
17321,FMO9P,0.142857143,0.802777778
17322,OR4D2,0.085714286,0.919444444
17323,ANKRD63,0.085714286,0.919444444
17324,APOL2,0.142857143,0.802777778
17325,DCDC1,0.142857143,0.802777778
17326,CDC42EP1,0.142857143,0.802777778
17327,USP33,0.142857143,0.802777778
17328,NT5DC2,0.085714286,0.919444444
17329,ACOX1,0.142857143,0.802777778
17330,RPL38,0.142857143,0.802777778
17331,ZNF385D,0.142857143,0.802777778
17332,TRADD,0.142857143,0.802777778
17333,LPIN2,0.085714286,0.919444444
17334,M6PR,0.085714286,0.919444444
17335,GLT6D1,0.142857143,0.802777778
17336,TEX49,0.085714286,0.919444444
17337,MESP2,0.085714286,0.919444444
17338,TXNDC8,0.085714286,0.919444444
17339,STIMATE,0.085714286,0.919444444
17340,ADGRA1,0.142857143,0.802777778
17341,CIB4,0.142857143,0.802777778
17342,EED,0.085714286,0.919444444
17343,SPINK5,0.085714286,0.919444444
17344,SLC49A3,0.142857143,0.802777778
17345,TSIX,0.142857143,0.802777778
17346,WDR45B,0.085714286,0.919444444
17347,TSGA10,0.085714286,0.919444444
17348,IRF6,0.142857143,0.802777778
17349,MAN2A1,0.085714286,0.919444444
17350,NAALAD2,0.142857143,0.802777778
17351,EXOC3,0.085714286,0.919444444
17352,PCDHA6,0.085714286,0.919444444
17353,SGPL1,0.085714286,0.919444444
17354,HEATR1,0.085714286,0.919444444
17355,CMAHP,0.085714286,0.919444444
17356,GLUD1,0.142857143,0.802777778
17357,MAGEA9,0.142857143,0.802777778
17358,CDS1,0.085714286,0.919444444
17359,PCDHB18P,0.085714286,0.919444444
17360,SNORD65,0.142857143,0.802777778
17361,SSX2,0.142857143,0.802777778
17362,PCA3,0.085714286,0.919444444
17363,LAX1,0.142857143,0.802777778
17364,VEGFA,0.085714286,0.919444444
17365,SNORA41,0.142857143,0.802777778
17366,ZFAT,0.142857143,0.802777778
17367,CDC20B,0.142857143,0.802777778
17368,DDX41,0.142857143,0.802777778
17369,GAS2L1P2,0.085714286,0.919444444
17370,IL17B,0.142857143,0.802777778
17371,OR5AN1,0.142857143,0.802777778
17372,CCDC163,0.142857143,0.802777778
17373,CD2AP,0.142857143,0.802777778
17374,CD164,0.142857143,0.802777778
17375,PRAF2,0.142857143,0.802777778
17376,TTTY5,0.142857143,0.802777778
17377,EFCAB9,0.142857143,0.802777778
17378,AASDH,0.142857143,0.802777778
17379,FJX1,0.142857143,0.802777778
17380,MIXL1,0.142857143,0.802777778
17381,SLC45A4,0.142857143,0.802777778
17382,VPS28,0.085714286,0.919444444
17383,LINC00308,0.085714286,0.919444444
17384,LDB3,0.142857143,0.802777778
17385,FAM238B,0.085714286,0.919444444
17386,MIR652,0.085714286,0.919444444
17387,CENPO,0.085714286,0.919444444
17388,IRF3,0.085714286,0.919444444
17389,RCL1,0.142857143,0.802777778
17390,ZNF519,0.085714286,0.919444444
17391,TSACC,0.142857143,0.802777778
17392,RNF17,0.142857143,0.802777778
17393,SNORD52,0.085714286,0.919444444
17394,HIGD1C,0.142857143,0.802777778
17395,MIR563,0.085714286,0.919444444
17396,PCDHAC1,0.085714286,0.919444444
17397,GLB1,0.085714286,0.919444444
17398,ARFGEF2,0.142857143,0.802777778
17399,MIR573,0.085714286,0.919444444
17400,KERA,0.142857143,0.802777778
17401,RNF216P1,0.142857143,0.802777778
17402,LINC00908,0.142857143,0.802777778
17403,ELL2,0.085714286,0.919444444
17404,TRIM10,0.142857143,0.802777778
17405,CYP11B1,0.142857143,0.802777778
17406,MIR1294,0.085714286,0.919444444
17407,LIPN,0.142857143,0.802777778
17408,FZD6,0.085714286,0.919444444
17409,UBFD1,0.142857143,0.802777778
17410,TNR,0.085714286,0.919444444
17411,PQBP1,0.142857143,0.802777778
17412,C1orf116,0.142857143,0.802777778
17413,SNX7,0.142857143,0.802777778
17414,FHIP2A,0.142857143,0.802777778
17415,IL13,0.142857143,0.802777778
17416,TAAR6,0.142857143,0.802777778
17417,TMPO-AS1,0.142857143,0.802777778
17418,ACTRT3,0.085714286,0.919444444
17419,ZP1,0.142857143,0.802777778
17420,LRGUK,0.085714286,0.919444444
17421,RAP2C,0.085714286,0.919444444
17422,CXCR5,0.142857143,0.802777778
17423,LOC392232,0.142857143,0.802777778
17424,HELZ,0.142857143,0.802777778
17425,CEACAM6,0.142857143,0.802777778
17426,AKT2,0.142857143,0.802777778
17427,METAP2,0.085714286,0.919444444
17428,OR10H3,0.085714286,0.919444444
17429,OR8U9,0.142857143,0.802777778
17430,KRTAP6-1,0.142857143,0.802777778
17431,PADI3,0.085714286,0.919444444
17432,GTF2F1,0.085714286,0.919444444
17433,C1QTNF7,0.085714286,0.919444444
17434,DDX43,0.085714286,0.919444444
17435,CD177,0.085714286,0.919444444
17436,C19orf73,0.085714286,0.919444444
17437,SNORA75,0.085714286,0.919444444
17438,TIMM50,0.142857143,0.802777778
17439,PIKFYVE,0.142857143,0.802777778
17440,POU2F3,0.085714286,0.919444444
17441,GH1,0.085714286,0.919444444
17442,MIR222,0.142857143,0.802777778
17443,SLC28A2,0.142857143,0.802777778
17444,RXFP2,0.085714286,0.919444444
17445,MIR1292,0.142857143,0.802777778
17446,SHARPIN,0.142857143,0.802777778
17447,LINC02398,0.142857143,0.802777778
17448,DGKK,0.142857143,0.802777778
17449,LIPG,0.085714286,0.919444444
17450,TMEM108,0.142857143,0.802777778
17451,UQCRB,0.085714286,0.919444444
17452,PNPLA1,0.085714286,0.919444444
17453,MIR30D,0.085714286,0.919444444
17454,AGR2,0.142857143,0.802777778
17455,SSX7,0.142857143,0.802777778
